Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,LABEL-I,LABEL-II,LABEL-III
192.168.1.104-192.168.1.102-51664-30007-6,192.168.1.104,51664,192.168.1.102,30007,6,2022-09-12 19:05:50.747904,47129,5,0,2230,0,2230,0,446,997.286317964906,0,0,0,0,47316.93861529,106.091790617242,11782.25,22058.9642303683,44868,377,47129,11782.25,22058.9642303683,44868,377,0,0,0,0,0,1,0,0,0,0,0,168,0,106.091790617242,0,0,2230,446,997.286317964906,994580,1,1,0,1,4,0,0,0,0,446,446,0,0,0,0,0,0,0,1,446,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47129,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-38888-30007-6,192.168.1.104,38888,192.168.1.102,30007,6,2022-09-12 19:13:00.779335,48033,6,0,1895,0,1895,0,315.833333333333,773.630510429021,0,0,0,0,39452.0433868382,124.91412154144,9606.6,20855.9887274615,46914,114,48033,9606.6,20855.9887274615,46914,114,0,0,0,0,0,1,0,0,0,0,0,200,0,124.91412154144,0,0,1895,315.833333333333,773.630510429021,598504.166666667,1,1,0,1,5,0,0,0,0,315.833333333333,315.833333333333,0,0,0,0,0,0,0,1,315,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48033,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-37063-53-17,192.168.1.104,37063,192.168.1.1,53,17,2022-09-12 19:41:15.696184,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-41384-30007-6,192.168.1.104,41384,192.168.1.102,30007,6,2022-09-12 19:03:22.563066,45438,5,0,1208,0,1208,0,241.6,540.234023363949,0,0,0,0,26585.6771864959,110.040054579867,11359.5,21840.3441593762,44120,410,45438,11359.5,21840.3441593762,44120,410,0,0,0,0,0,1,0,0,0,0,0,168,0,110.040054579867,0,0,1208,241.6,540.234023363949,291852.8,1,1,0,1,4,0,0,0,0,241.6,241.6,0,0,0,0,0,0,0,1,241,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,45438,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-41912-30007-6,192.168.1.104,41912,192.168.1.102,30007,6,2022-09-12 18:54:52.662033,50793,6,0,995,0,995,0,165.833333333333,406.207049011544,0,0,0,0,19589.3134880791,118.126513495954,10158.6,21597.1240747466,48789,181,50793,10158.6,21597.1240747466,48789,181,0,0,0,0,0,1,0,0,0,0,0,200,0,118.126513495954,0,0,995,165.833333333333,406.207049011544,165004.166666667,1,1,0,1,5,0,0,0,0,165.833333333333,165.833333333333,0,0,0,0,0,0,0,1,165,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50793,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-57266-30007-6,192.168.1.104,57266,192.168.1.102,30007,6,2022-09-12 19:11:14.809687,45196,5,0,1876,0,1876,0,375.2,838.972705157921,0,0,0,0,41508.0980617754,110.62925922648,11299,21587.6347476976,43679,224,45196,11299,21587.6347476976,43679,224,0,0,0,0,0,1,0,0,0,0,0,168,0,110.62925922648,0,0,1876,375.2,838.972705157921,703875.2,1,1,0,1,4,0,0,0,0,375.2,375.2,0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,201857354,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-39948-53-17,192.168.1.104,39948,192.168.1.1,53,17,2022-09-12 19:28:03.043832,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-59482-53-17,192.168.1.104,59482,192.168.1.1,53,17,2022-09-12 19:39:57.008140,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44872-30007-6,192.168.1.104,44872,192.168.1.102,30007,6,2022-09-12 19:35:51.039410,38830,5,0,2232,0,2232,0,446.4,998.180745155906,0,0,0,0,57481.3288694309,128.766417718259,9707.5,18126.4662211548,36892,355,38830,9707.5,18126.4662211548,36892,355,0,0,0,0,0,1,0,0,0,0,0,168,0,128.766417718259,0,0,2232,446.4,998.180745155906,996364.8,1,1,0,1,4,0,0,0,0,446.4,446.4,0,0,0,0,0,0,0,1,446,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,38830,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-40090-53-17,192.168.1.104,40090,192.168.1.1,53,17,2022-09-12 18:50:53.233466,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-59176-53-17,192.168.1.104,59176,192.168.1.1,53,17,2022-09-12 18:58:13.141618,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-59128-53-17,192.168.1.104,59128,192.168.1.1,53,17,2022-09-12 18:58:37.275395,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-37733-53-17,192.168.1.104,37733,192.168.1.1,53,17,2022-09-12 19:16:26.549042,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-52284-30007-6,192.168.1.104,52284,192.168.1.102,30007,6,2022-09-12 19:17:28.653679,50184,5,0,1002,0,1002,0,200.4,448.108022690958,0,0,0,0,19966.5231946437,99.6333492746692,12546,24326.1738051836,49035,261,50184,12546,24326.1738051836,49035,261,0,0,0,0,0,1,0,0,0,0,0,168,0,99.6333492746692,0,0,1002,200.4,448.108022690958,200800.8,1,1,0,1,4,0,0,0,0,200.4,200.4,0,0,0,0,0,0,0,1,200,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50184,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-33484-53-17,192.168.1.104,33484,192.168.1.1,53,17,2022-09-12 19:16:33.467354,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-45194-30007-6,192.168.1.104,45194,192.168.1.102,30007,6,2022-09-12 19:41:05.883018,50663,5,0,1385,0,1385,0,277,619.390829767442,0,0,0,0,27337.5046878393,98.6913526636796,12665.75,24383.6662867448,49240,198,50663,12665.75,24383.6662867448,49240,198,0,0,0,0,0,1,0,0,0,0,0,168,0,98.6913526636796,0,0,1385,277,619.390829767442,383645,1,1,0,1,4,0,0,0,0,277,277,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,50663,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-35180-30007-6,192.168.1.104,35180,192.168.1.102,30007,6,2022-09-12 19:28:48.601748,47792,5,0,1016,0,1016,0,203.2,454.369013027957,0,0,0,0,21258.7880816873,104.620020087044,11948,22881.8665176889,46269,274,47792,11948,22881.8665176889,46269,274,0,0,0,0,0,1,0,0,0,0,0,168,0,104.620020087044,0,0,1016,203.2,454.369013027957,206451.2,1,1,0,1,4,0,0,0,0,203.2,203.2,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47792,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-48333-53-17,192.168.1.104,48333,192.168.1.1,53,17,2022-09-12 18:56:27.719094,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-50260-30007-6,192.168.1.104,50260,192.168.1.102,30007,6,2022-09-12 19:24:41.309253,46801,5,0,1016,0,1016,0,203.2,454.369013027957,0,0,0,0,21708.9378432085,106.835324031538,11700.25,22554.0898489978,45531,281,46801,11700.25,22554.0898489978,45531,281,0,0,0,0,0,1,0,0,0,0,0,168,0,106.835324031538,0,0,1016,203.2,454.369013027957,206451.2,1,1,0,1,4,0,0,0,0,203.2,203.2,0,0,0,0,0,0,0,1,203,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,46801,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-55440-53-17,192.168.1.104,55440,192.168.1.1,53,17,2022-09-12 18:56:50.262135,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-55557-53-17,192.168.1.104,55557,192.168.1.1,53,17,2022-09-12 19:05:40.498500,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-44397-53-17,192.168.1.104,44397,192.168.1.1,53,17,2022-09-12 19:31:44.858122,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-56036-30007-6,192.168.1.104,56036,192.168.1.102,30007,6,2022-09-12 18:55:54.598941,47327,5,0,2219,0,2219,0,443.8,992.366968414407,0,0,0,0,46886.5552433072,105.647938808714,11831.75,22785.5064222121,46010,421,47327,11831.75,22785.5064222121,46010,421,0,0,0,0,0,1,0,0,0,0,0,168,0,105.647938808714,0,0,2219,443.8,992.366968414407,984792.2,1,1,0,1,4,0,0,0,0,443.8,443.8,0,0,0,0,0,0,0,1,443,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,47327,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-48166-30007-6,192.168.1.104,48166,192.168.1.102,30007,6,2022-09-12 19:14:36.050592,49956,5,0,1209,0,1209,0,241.8,540.681236959449,0,0,0,0,24201.2971414845,100.088077508207,12489,23452.1968693767,47664,365,49956,12489,23452.1968693767,47664,365,0,0,0,0,0,1,0,0,0,0,0,168,0,100.088077508207,0,0,1209,241.8,540.681236959449,292336.2,1,1,0,1,4,0,0,0,0,241.8,241.8,0,0,0,0,0,0,0,1,241,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,49956,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-58414-30007-6,192.168.1.104,58414,192.168.1.102,30007,6,2022-09-12 19:19:46.843680,45522,6,0,995,0,995,0,165.833333333333,406.207049011544,0,0,0,0,21857.5633759501,131.804402267036,9104.4,19660.1727688238,44273,122,45522,9104.4,19660.1727688238,44273,122,0,0,0,0,0,1,0,0,0,0,0,200,0,131.804402267036,0,0,995,165.833333333333,406.207049011544,165004.166666667,1,1,0,1,5,0,0,0,0,165.833333333333,165.833333333333,0,0,0,0,0,0,0,1,165,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,45522,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-37048-30007-6,192.168.1.104,37048,192.168.1.102,30007,6,2022-09-12 19:37:49.447391,43932,5,0,1394,0,1394,0,278.8,623.415752126941,0,0,0,0,31730.8567786579,113.812255303651,10983,20725.0353598412,42069,423,43932,10983,20725.0353598412,42069,423,0,0,0,0,0,1,0,0,0,0,0,168,0,113.812255303651,0,0,1394,278.8,623.415752126941,388647.2,1,1,0,1,4,0,0,0,0,278.8,278.8,0,0,0,0,0,0,0,1,278,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,43932,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-34760-30007-6,192.168.1.104,34760,192.168.1.102,30007,6,2022-09-12 19:07:08.204069,31728,5,0,1884,0,1884,0,376.8,842.550413921921,0,0,0,0,59379.7276853253,157.589510842158,7932,14779.2545369063,30099,294,31728,7932,14779.2545369063,30099,294,0,0,0,0,0,1,0,0,0,0,0,168,0,157.589510842158,0,0,1884,376.8,842.550413921921,709891.2,1,1,0,1,4,0,0,0,0,376.8,376.8,0,0,0,0,0,0,0,1,376,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,31728,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-57754-53-17,192.168.1.104,57754,192.168.1.1,53,17,2022-09-12 19:04:08.020363,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-58102-30007-6,192.168.1.104,58102,192.168.1.102,30007,6,2022-09-12 19:24:06.231716,49087,5,0,1012,0,1012,0,202.4,452.580158645957,0,0,0,0,20616.4564956098,101.859962922974,12271.75,23651.5596296876,47749,405,49087,12271.75,23651.5596296876,47749,405,0,0,0,0,0,1,0,0,0,0,0,168,0,101.859962922974,0,0,1012,202.4,452.580158645957,204828.8,1,1,0,1,4,0,0,0,0,202.4,202.4,0,0,0,0,0,0,0,1,202,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,49087,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-47564-30007-6,192.168.1.104,47564,192.168.1.102,30007,6,2022-09-12 19:38:28.484391,48635,5,0,997,0,997,0,199.4,445.871954713458,0,0,0,0,20499.6401768274,102.806620746376,12158.75,22584.6922696916,46022,342,48635,12158.75,22584.6922696916,46022,342,0,0,0,0,0,1,0,0,0,0,0,168,0,102.806620746376,0,0,997,199.4,445.871954713458,198801.8,1,1,0,1,4,0,0,0,0,199.4,199.4,0,0,0,0,0,0,0,1,199,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,48635,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-45978-30007-6,192.168.1.104,45978,192.168.1.102,30007,6,2022-09-12 19:02:31.952002,40616,5,0,2212,0,2212,0,442.4,989.236473245907,0,0,0,0,54461.2960409691,123.104195390979,10154,19051.5069220259,38729,439,40616,10154,19051.5069220259,38729,439,0,0,0,0,0,1,0,0,0,0,0,168,0,123.104195390979,0,0,2212,442.4,989.236473245907,978588.8,1,1,0,1,4,0,0,0,0,442.4,442.4,0,0,0,0,0,0,0,1,442,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,40616,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-41034-53-17,192.168.1.104,41034,192.168.1.1,53,17,2022-09-12 19:05:13.189010,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-43078-30007-6,192.168.1.104,43078,192.168.1.102,30007,6,2022-09-12 19:43:40.995404,42799,5,0,1392,0,1392,0,278.4,622.521324935942,0,0,0,0,32524.1243954298,116.825159466343,10699.75,20533.5203245003,41500,401,42799,10699.75,20533.5203245003,41500,401,0,0,0,0,0,1,0,0,0,0,0,168,0,116.825159466343,0,0,1392,278.4,622.521324935942,387532.8,1,1,0,1,4,0,0,0,0,278.4,278.4,0,0,0,0,0,0,0,1,278,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42799,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-50982-30007-6,192.168.1.104,50982,192.168.1.102,30007,6,2022-09-12 18:52:21.869711,38374,5,0,1895,0,1895,0,379,847.46976347242,0,0,0,0,49382.3943294939,130.296554959087,9593.5,18133.3691758224,36793,414,38374,9593.5,18133.3691758224,36793,414,0,0,0,0,0,1,0,0,0,0,0,168,0,130.296554959087,0,0,1895,379,847.46976347242,718205,1,1,0,1,4,0,0,0,0,379,379,0,0,0,0,0,0,0,1,379,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,38374,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-56917-53-17,192.168.1.104,56917,192.168.1.1,53,17,2022-09-12 19:41:10.093675,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-41584-30007-6,192.168.1.104,41584,192.168.1.102,30007,6,2022-09-12 19:37:29.740176,46818,5,0,2220,0,2220,0,444,992.814182009907,0,0,0,0,47417.6598744073,106.796531248665,11704.5,22698.5379925668,45752,276,46818,11704.5,22698.5379925668,45752,276,0,0,0,0,0,1,0,0,0,0,0,168,0,106.796531248665,0,0,2220,444,992.814182009907,985680,1,1,0,1,4,0,0,0,0,444,444,0,0,0,0,0,0,0,1,444,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,46818,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-43028-30007-6,192.168.1.104,43028,192.168.1.102,30007,6,2022-09-12 18:55:12.175996,40058,5,0,1879,0,1879,0,375.8,840.314345944421,0,0,0,0,46906.9848719357,124.819012431974,10014.5,18373.2251659854,37555,320,40058,10014.5,18373.2251659854,37555,320,0,0,0,0,0,1,0,0,0,0,0,168,0,124.819012431974,0,0,1879,375.8,840.314345944421,706128.2,1,1,0,1,4,0,0,0,0,375.8,375.8,0,0,0,0,0,0,0,1,375,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,40058,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-33028-30007-6,192.168.1.104,33028,192.168.1.102,30007,6,2022-09-12 18:57:15.571304,42496,5,0,1222,0,1222,0,244.4,546.495013700949,0,0,0,0,28755.6475903614,117.65813253012,10624,19926.4711209319,40512,464,42496,10624,19926.4711209319,40512,464,0,0,0,0,0,1,0,0,0,0,0,168,0,117.65813253012,0,0,1222,244.4,546.495013700949,298656.8,1,1,0,1,4,0,0,0,0,244.4,244.4,0,0,0,0,0,0,0,1,244,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,42496,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.102-47528-30007-6,192.168.1.104,47528,192.168.1.102,30007,6,2022-09-12 19:02:44.687260,43745,5,0,1389,0,1389,0,277.8,621.179684149442,0,0,0,0,31752.2002514573,114.298777003086,10936.25,20481.2450854434,41656,400,43745,10936.25,20481.2450854434,41656,400,0,0,0,0,0,1,0,0,0,0,0,168,0,114.298777003086,0,0,1389,277.8,621.179684149442,385864.2,1,1,0,1,4,0,0,0,0,277.8,277.8,0,0,0,0,0,0,0,1,277,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,43745,CVE-2020-25213,CWE-434,Unrestricted Upload of File with Dangerous Type
192.168.1.104-192.168.1.1-38945-53-17,192.168.1.104,38945,192.168.1.1,53,17,2022-09-12 19:12:46.739174,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-53251-53-17,192.168.1.104,53251,192.168.1.1,53,17,2022-09-12 19:00:26.006464,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-54750-53-17,192.168.1.104,54750,192.168.1.1,53,17,2022-09-12 19:14:42.106032,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-36295-53-17,192.168.1.104,36295,192.168.1.1,53,17,2022-09-12 19:19:37.754381,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-38964-53-17,192.168.1.104,38964,192.168.1.1,53,17,2022-09-12 19:42:45.576280,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
